3.779848217964172363e-01 -1.454338073730468750e+00 -1.015911102294921875e+00 -6.024498343467712402e-01 1.650624513626098633e+00 9.226437211036682129e-01 2.100041627883911133e+00 2.526801347732543945e+00 8.298454284667968750e-01 1.274506688117980957e+00 -7.186288237571716309e-01 -1.974698066711425781e+00 -1.071521162986755371e+00 -1.505714416503906250e+00 1.599658608436584473e+00 -1.201341629028320312e+00 -5.333963632583618164e-01 6.523202657699584961e-01 3.415119647979736328e-02 -1.275247782468795776e-01 -2.209834098815917969e+00 1.105947852134704590e+00 -5.828499794006347656e-01 -1.385056018829345703e+00 -3.708045482635498047e-01 1.139455080032348633e+00 1.244202256202697754e+00 9.465110301971435547e-01 -1.282939314842224121e-01 -6.633806228637695312e-02 6.369042992591857910e-01 1.409964919090270996e+00 -5.540146231651306152e-01 1.626316308975219727e+00 -1.401694893836975098e+00 3.641988635063171387e-01 6.414172649383544922e-01 2.228536605834960938e-01 5.767415761947631836e-01 -1.641983389854431152e-01 2.992020547389984131e-01 1.299882173538208008e+00 8.510223031044006348e-01 9.273341894149780273e-01 -1.584371805191040039e+00 -5.146300792694091797e-01 1.885671257972717285e+00 8.986139893531799316e-01 -1.463221311569213867e+00 9.251917004585266113e-01
7.530370354652404785e-01 -1.458977341651916504e+00 -1.030163645744323730e+00 -8.281474113464355469e-01 1.883510708808898926e+00 9.912423491477966309e-01 1.533007025718688965e+00 1.865950584411621094e+00 1.029529690742492676e+00 7.721917629241943359e-01 -1.332400321960449219e+00 -2.084631681442260742e+00 -1.173887133598327637e+00 -1.509933829307556152e+00 1.388746619224548340e+00 -1.568495392799377441e+00 -7.343061566352844238e-01 4.592975974082946777e-01 3.235147893428802490e-01 -5.034892559051513672e-01 -1.465914726257324219e+00 1.220338702201843262e+00 -2.129313349723815918e-01 -1.437242507934570312e+00 -3.217318952083587646e-01 1.222500801086425781e+00 1.619753599166870117e+00 4.935281872749328613e-01 -2.310827523469924927e-01 2.955204546451568604e-01 7.558065652847290039e-01 1.363819241523742676e+00 -8.147501945495605469e-01 1.523523807525634766e+00 -1.525892972946166992e+00 7.070004940032958984e-01 3.782360851764678955e-01 -1.584444046020507812e-01 3.556655645370483398e-01 -4.531382620334625244e-01 5.203847885131835938e-01 1.198844313621520996e+00 2.697507739067077637e-01 9.396965503692626953e-01 -1.832779169082641602e+00 -5.273516178131103516e-01 2.187048435211181641e+00 8.610352873802185059e-01 -1.087275266647338867e+00 7.410069108009338379e-01
1.013531208038330078e+00 -1.899580478668212891e+00 -9.748265743255615234e-01 -6.262580752372741699e-01 1.698065161705017090e+00 1.070205450057983398e+00 1.435967683792114258e+00 1.935529470443725586e+00 9.041682481765747070e-01 1.019618988037109375e+00 -7.338715195655822754e-01 -1.957669734954833984e+00 -1.069016933441162109e+00 -1.700913667678833008e+00 1.421525120735168457e+00 -1.048353195190429688e+00 -3.871862888336181641e-01 4.106477200984954834e-01 3.557002544403076172e-01 5.362677574157714844e-02 -1.278778553009033203e+00 8.227572441101074219e-01 -3.616819083690643311e-01 -1.537333250045776367e+00 -5.835834741592407227e-01 1.612118244171142578e+00 1.425363659858703613e+00 8.233324289321899414e-01 4.679858684539794922e-04 -1.019731462001800537e-01 7.634192705154418945e-01 1.747177243232727051e+00 -5.801197290420532227e-01 1.752081513404846191e+00 -1.336362242698669434e+00 1.035992741584777832e+00 3.154463171958923340e-01 -1.154116094112396240e-01 5.026783347129821777e-01 -6.056858301162719727e-01 2.971021533012390137e-01 1.016389131546020508e+00 6.817394495010375977e-01 1.274011611938476562e+00 -1.437774062156677246e+00 -4.456451535224914551e-02 1.224309444427490234e+00 9.757457971572875977e-01 -7.749086022377014160e-01 7.649173140525817871e-01
1.323109030723571777e+00 -1.507609248161315918e+00 -1.157300591468811035e+00 -1.084753274917602539e+00 1.759990096092224121e+00 8.694218397140502930e-01 1.325071930885314941e+00 2.112356424331665039e+00 1.193988561630249023e+00 7.337061762809753418e-01 -1.062259435653686523e+00 -2.204116821289062500e+00 -1.271359205245971680e+00 -1.741168022155761719e+00 1.166447877883911133e+00 -1.366909265518188477e+00 -8.042697906494140625e-01 4.779749810695648193e-01 8.563685417175292969e-02 -7.758283615112304688e-02 -1.899221062660217285e+00 1.298047065734863281e+00 -5.252108573913574219e-01 -1.742271304130554199e+00 -5.419384837150573730e-01 1.573819875717163086e+00 1.303856611251831055e+00 8.896566033363342285e-01 -1.717924922704696655e-01 -7.112076878547668457e-02 5.520187020301818848e-01 1.654551267623901367e+00 -3.963364958763122559e-01 2.114136457443237305e+00 -1.222921252250671387e+00 4.738455414772033691e-01 6.667553186416625977e-01 7.591982185840606689e-02 4.327081441879272461e-01 -8.528119325637817383e-02 6.629146337509155273e-01 5.786895751953125000e-01 4.531837999820709229e-01 9.296586513519287109e-01 -1.425052762031555176e+00 -1.389671266078948975e-01 1.804837465286254883e+00 5.398280620574951172e-01 -1.195142865180969238e+00 6.767898797988891602e-01
9.747714996337890625e-01 -1.751693964004516602e+00 -7.292191982269287109e-01 -1.063001394271850586e+00 1.790124535560607910e+00 7.698370218276977539e-01 1.565377473831176758e+00 1.968118548393249512e+00 7.685766220092773438e-01 8.686621189117431641e-01 -8.258168697357177734e-01 -1.963009238243103027e+00 -1.414814352989196777e+00 -1.610990762710571289e+00 1.523598074913024902e+00 -1.016078948974609375e+00 -1.109270691871643066e+00 2.223151326179504395e-01 3.470861613750457764e-01 -4.257713556289672852e-01 -1.675136327743530273e+00 1.358530759811401367e+00 -2.928140759468078613e-01 -1.586732506752014160e+00 -2.886997461318969727e-01 1.426674365997314453e+00 1.507400155067443848e+00 9.957231283187866211e-01 -3.957825899124145508e-01 4.445193707942962646e-01 8.268733024597167969e-01 1.776678562164306641e+00 -5.919873714447021484e-01 1.638105750083923340e+00 -1.314803600311279297e+00 9.335168600082397461e-01 5.346308946609497070e-01 2.324697375297546387e-02 6.228213310241699219e-01 -3.493366837501525879e-01 3.392983675003051758e-01 8.183467388153076172e-01 2.493653148412704468e-01 8.641198873519897461e-01 -1.465775251388549805e+00 -4.997824132442474365e-02 1.836548328399658203e+00 5.689265727996826172e-01 -1.165114521980285645e+00 8.268079757690429688e-01
8.915553689002990723e-01 -1.860703468322753906e+00 -1.417455434799194336e+00 -9.768578410148620605e-01 2.012486934661865234e+00 1.160736560821533203e+00 1.694540381431579590e+00 2.198137998580932617e+00 9.641835689544677734e-01 9.162817597389221191e-01 -1.049584865570068359e+00 -2.271974563598632812e+00 -1.315669417381286621e+00 -1.975321054458618164e+00 9.980005621910095215e-01 -1.019721150398254395e+00 -4.968704581260681152e-01 5.590412616729736328e-01 2.930960655212402344e-01 -3.581604659557342529e-01 -1.528676867485046387e+00 1.296710491180419922e+00 -1.966222226619720459e-01 -1.727943420410156250e+00 -5.164210796356201172e-01 1.330800890922546387e+00 1.317711353302001953e+00 7.038650512695312500e-01 -1.575412154197692871e-01 1.720577776432037354e-01 8.060004711151123047e-01 1.735899329185485840e+00 -8.452178239822387695e-01 1.338077783584594727e+00 -1.539870619773864746e+00 9.116083383560180664e-01 7.105463743209838867e-01 3.577383756637573242e-01 6.706871390342712402e-01 -2.674754261970520020e-01 1.935817897319793701e-01 1.000589489936828613e+00 5.344677567481994629e-01 8.027564287185668945e-01 -1.314862966537475586e+00 -1.012832969427108765e-01 1.673840641975402832e+00 7.118096351623535156e-01 -1.012468457221984863e+00 7.799162864685058594e-01
9.620481729507446289e-01 -2.098306894302368164e+00 -9.400528669357299805e-01 -7.151868343353271484e-01 1.981091141700744629e+00 9.915070533752441406e-01 1.300510168075561523e+00 2.100300788879394531e+00 1.232516050338745117e+00 9.437619447708129883e-01 -8.301916122436523438e-01 -1.814324021339416504e+00 -1.072732329368591309e+00 -1.960608363151550293e+00 1.431700229644775391e+00 -9.850385785102844238e-01 -6.268395781517028809e-01 7.009065151214599609e-01 2.637756764888763428e-01 -6.399903297424316406e-01 -1.715060234069824219e+00 1.231156349182128906e+00 -5.854279994964599609e-01 -1.073658704757690430e+00 -6.553125381469726562e-01 1.393961668014526367e+00 1.389803528785705566e+00 8.696104288101196289e-01 -3.548040986061096191e-01 1.801863759756088257e-01 5.922902822494506836e-01 1.974547147750854492e+00 -6.973863244056701660e-01 1.252703428268432617e+00 -1.521525144577026367e+00 2.776783108711242676e-01 5.786467790603637695e-01 -3.645536303520202637e-02 6.192277073860168457e-01 -4.917250275611877441e-01 2.514393925666809082e-01 1.002826333045959473e+00 8.757863640785217285e-01 9.271121025085449219e-01 -1.644011378288269043e+00 -1.618793606758117676e-01 1.701933741569519043e+00 7.816638946533203125e-01 -1.602928280830383301e+00 6.546074151992797852e-01
1.048220753669738770e+00 -1.796601057052612305e+00 -8.340458869934082031e-01 -8.321865797042846680e-01 2.006408452987670898e+00 7.946659326553344727e-01 1.706882238388061523e+00 1.677716255187988281e+00 8.538087010383605957e-01 1.067131280899047852e+00 -8.585880398750305176e-01 -1.634189605712890625e+00 -1.371510267257690430e+00 -1.866566061973571777e+00 1.719209194183349609e+00 -9.976270198822021484e-01 -7.388882637023925781e-01 6.921082735061645508e-01 2.521056830883026123e-01 -1.172971129417419434e-01 -1.561519861221313477e+00 1.282113552093505859e+00 -4.775943756103515625e-01 -1.506216168403625488e+00 -7.056523561477661133e-01 1.317183017730712891e+00 1.547792673110961914e+00 5.902133584022521973e-01 2.507045269012451172e-01 4.612676799297332764e-02 4.143793582916259766e-01 1.616550922393798828e+00 -6.177428364753723145e-01 1.741028785705566406e+00 -1.659986257553100586e+00 5.662805438041687012e-01 4.227179884910583496e-01 5.193406343460083008e-01 1.097553014755249023e+00 -1.797348856925964355e-01 1.114390790462493896e-01 1.060687541961669922e+00 4.096633791923522949e-01 9.282702207565307617e-01 -1.395461320877075195e+00 -1.764762997627258301e-01 1.958676338195800781e+00 4.342291355133056641e-01 -1.345317840576171875e+00 1.058222770690917969e+00
4.162330031394958496e-01 -1.912996768951416016e+00 -1.120455861091613770e+00 -7.200878262519836426e-01 1.753691434860229492e+00 6.324000358581542969e-01 1.535967707633972168e+00 2.089737176895141602e+00 8.082568645477294922e-01 1.066616535186767578e+00 -1.191871404647827148e+00 -1.899514675140380859e+00 -9.666035175323486328e-01 -1.994615077972412109e+00 1.436853051185607910e+00 -9.827201366424560547e-01 -2.475562393665313721e-01 4.130005538463592529e-01 3.112617135047912598e-01 -2.679039239883422852e-01 -1.745273828506469727e+00 1.373420238494873047e+00 -5.280172228813171387e-01 -1.662418842315673828e+00 -2.670046091079711914e-01 1.816793560981750488e+00 1.459630489349365234e+00 8.955082893371582031e-01 -3.137342333793640137e-01 2.326753586530685425e-01 1.056313753128051758e+00 1.862872362136840820e+00 -3.109032511711120605e-01 1.572752714157104492e+00 -1.510160326957702637e+00 2.704359591007232666e-01 4.157247543334960938e-01 -1.065731048583984375e-04 7.906275391578674316e-01 -5.315974950790405273e-01 1.793582737445831299e-01 6.815563440322875977e-01 5.343245267868041992e-01 3.975773453712463379e-01 -1.488576769828796387e+00 -2.987467348575592041e-01 1.986253738403320312e+00 4.360637068748474121e-01 -1.519563555717468262e+00 4.283519983291625977e-01
8.751209378242492676e-01 -1.740658164024353027e+00 -1.105894804000854492e+00 -9.268496632575988770e-01 1.696346879005432129e+00 4.627227187156677246e-01 1.526741623878479004e+00 2.264827489852905273e+00 8.395212888717651367e-01 6.760797500610351562e-01 -9.536215066909790039e-01 -1.874478816986083984e+00 -1.081306219100952148e+00 -2.160616874694824219e+00 1.790512919425964355e+00 -1.005981326103210449e+00 -6.114848852157592773e-01 6.370477676391601562e-01 5.500262379646301270e-01 -8.096370100975036621e-02 -1.718583226203918457e+00 1.772050619125366211e+00 -5.907862186431884766e-01 -1.242495417594909668e+00 -5.338065028190612793e-01 1.650903940200805664e+00 1.330427765846252441e+00 8.999902009963989258e-01 -1.852162331342697144e-01 2.873472869396209717e-02 4.415233135223388672e-01 1.789607167243957520e+00 -5.240392088890075684e-01 1.716629028320312500e+00 -1.516605257987976074e+00 4.977984428405761719e-01 4.498715102672576904e-01 -8.285728096961975098e-02 3.622240424156188965e-01 -3.536762893199920654e-01 1.780556589365005493e-01 6.149293780326843262e-01 9.562181830406188965e-01 7.154434919357299805e-01 -1.595604896545410156e+00 2.562673389911651611e-01 1.422605037689208984e+00 4.569439589977264404e-01 -1.077796578407287598e+00 7.652804255485534668e-01
